X;Y;X;Y;X;Y;X;Y
633,75;0,007;;;;;;
634,375;0,016;;;;;;
635;0,014;;;;;;
635,625;0,013;;;;;;
636,25;0,008;;;;;;
636,875;0,006;;;;;;
637,5;0,012;;;;;;
638,125;0,013;;;;;;
638,75;0,004;;;;;;
639,375;0,008;;;;;;
640;0,013;;;;;;
640,625;0,009;;;;;;
641,25;0,008;;;;;;
641,875;0,003;;;;;;
642,5;0,021;;;;;;
643,125;0,044;;;;;;
643,75;0,033;;;;;;
644,375;0,009;;;;;;
645;0,01;;;;;;
645,625;0,016;;;;;;
646,25;0,016;;;;;;
646,875;0,008;;;;;;
647,5;0,019;;;;;;
648,125;0,012;;;;;;
648,75;0,008;;;;;;
649,375;0,011;;;;;;
650;0,012;;;;;;
650,625;0,005;;;;;;
651,25;0,008;;;;;;
651,875;0,017;;;;;;
652,5;0,017;;;;;;
653,125;0,009;;;;;;
653,75;0,011;;;;;;
654,375;0,011;;;;;;
655;0,013;;;;;;
655,625;0,012;;;;;;
656,25;0,009;;;;;;
656,875;0,008;;;;;;
657,5;0,005;;;;;;
658,125;0,006;;;;;;
658,75;0,012;;;;;;
659,375;0,01;;;;;;
660;0,011;;;;;;
660,625;0,012;;;;;;
661,25;0,013;;;;;;
661,875;0,009;;;;;;
662,5;0,008;;;;;;
663,125;0,005;;;;;;
663,75;0,007;;;;;;
664,375;0,007;;;;;;
665;0,009;;;;;;
665,625;0,015;;;;;;
666,25;0,012;;;;;;
666,875;0,007;;;;;;
667,5;0,012;;;;;;
668,125;0,01;;;;;;
668,75;0,008;;;;;;
669,375;0,013;;;;;;
670;0,009;;;;;;
670,625;0,012;;;;;;
671,25;0,005;;;;;;
671,875;0,01;;;;;;
672,5;0,004;;;;;;
673,125;0,014;;;;;;
673,75;0,015;;;;;;
674,375;0,007;;;;;;
675;0,012;;;;;;
675,625;0,026;;;;;;
676,25;0,028;;;;;;
676,875;0,022;;;;;;
677,5;0,013;;;;;;
678,125;0,008;;;;;;
678,75;0,008;;;;;;
679,375;0,005;;;;;;
680;0,006;;;;;;
680,625;0,006;;;;;;
681,25;0,004;;;;;;
681,875;0,003;;;;;;
682,5;0,006;;;;;;
683,125;0,005;;;;;;
683,75;0,011;;;;;;
684,375;0,009;;;;;;
685;0,004;;;;;;
685,625;0,007;;;;;;
686,25;0,005;;;;;;
686,875;0,006;;;;;;
687,5;0,007;;;;;;
688,125;0,007;;;;;;
688,75;0,003;;;;;;
689,375;0,007;;;;;;
690;0,006;;;;;;
690,625;0,004;;;;;;
691,25;0,008;;;;;;
691,875;0,005;;;;;;
692,5;0,007;;;;;;
693,125;0,01;;;;;;
693,75;0,009;;;;;;
694,375;0,008;;;;;;
695;0,014;;;;;;
695,625;0,015;;;;;;
696,25;0,009;;;;;;
696,875;0,009;;;;;;
697,5;0,012;;;;;;
698,125;0,008;;;;;;
698,75;0,008;;;;;;
699,375;0,013;;;;;;
700;0,005;;;;;;
700,625;0,002;;;;;;
701,25;0,016;;;;;;
701,875;0,032;;;;;;
702,5;0,015;;;;;;
703,125;0,005;;;;;;
703,75;0,009;;;;;;
704,375;0,007;;;;;;
705;0,006;;;;;;
705,625;0,007;;;;;;
706,25;0,003;;;;;;
706,875;0,002;;;;;;
707,5;0,003;;;;;;
708,125;0,009;;;;;;
708,75;0,013;;;;;;
709,375;0,007;;;;;;
710;0,001;;;;;;
710,625;0,002;;;;;;
711,25;0,008;;;;;;
711,875;0,008;;;;;;
712,5;0,004;;;;;;
713,125;0,003;;;;;;
713,75;0,006;;;;;;
714,375;0,003;;;;;;
715;0,006;;;;;;
715,625;0,008;;;;;;
716,25;0,006;;;;;;
716,875;0,001;;;;;;
717,5;0,002;;;;;;
718,125;0,007;;;;;;
718,75;0,011;;;;;;
719,375;0,01;;;;;;
720;0,005;;;;;;
720,625;0,004;;;;;;
721,25;0,005;;;;;;
721,875;0,005;;;;;;
722,5;0,005;;;;;;
723,125;0,004;;;;;;
723,75;0,003;;;;;;
724,375;0,003;;;;;;
725;0,008;;;;;;
725,625;0,007;;;;;;
726,25;0,002;;;;;;
726,875;0,006;;;;;;
727,5;0,004;;;;;;
728,125;0,009;;;;;;
728,75;0,004;;;;;;
729,375;0,003;;;;;;
730;0,001;;;;;;
730,625;0,003;;;;;;
731,25;0,001;;;;;;
731,875;0,002;;;;;;
732,5;0,004;;;;;;
733,125;0,006;;;;;;
733,75;0,008;;;;;;
734,375;0,008;;;;;;
735;0,004;;;;;;
735,625;0,002;;;;;;
736,25;0,001;;;;;;
736,875;0,002;;;;;;
737,5;0,003;;;;;;
738,125;0;;;;;;
738,75;0,004;;;;;;
739,375;0,004;;;;;;
740;0,009;;;;;;
740,625;0,01;;;;;;
741,25;0,006;;;;;;
741,875;0,006;;;;;;
742,5;0,005;;;;;;
743,125;0;;;;;;
743,75;0,002;;;;;;
744,375;0,001;;;;;;
745;0,002;;;;;;
745,625;0,001;;;;;;
746,25;0,007;;;;;;
746,875;0,006;;;;;;
747,5;0,005;;;;;;
748,125;0,004;;;;;;
748,75;0,003;;;;;;
749,375;0,004;;;;;;
750;0,005;;;;;;
750,625;0,002;;;;;;
751,25;0,006;;;;;;
751,875;0,006;;;;;;
752,5;0,002;;;;;;
753,125;0,004;;;;;;
753,75;0,012;;;;;;
754,375;0,014;;;;;;
755;0,01;;;;;;
755,625;0,006;;;;;;
756,25;0,006;;;;;;
756,875;0,003;;;;;;
757,5;0,003;;;;;;
758,125;0,006;;;;;;
758,75;0,006;;;;;;
759,375;0,002;;;;;;
760;0,007;;;;;;
760,625;0,005;;;;;;
761,25;0,002;;;;;;
761,875;0,008;;;;;;
762,5;0,008;;;;;;
763,125;0,005;;;;;;
763,75;0;;;;;;
764,375;0,008;;;;;;
765;0,008;;;;;;
765,625;0,003;;;;;;
766,25;0,003;;;;;;
766,875;0,002;;;;;;
767,5;0,006;;;;;;
768,125;0,008;;;;;;
768,75;0,006;;;;;;
769,375;0,005;;;;;;
770;0,006;;;;;;
770,625;0,003;;;;;;
771,25;0,003;;;;;;
771,875;0,003;;;;;;
772,5;0,008;;;;;;
773,125;0,005;;;;;;
773,75;0,001;;;;;;
774,375;0,004;;;;;;
775;0,005;;;;;;
775,625;0,001;;;;;;
776,25;0,005;;;;;;
776,875;0,009;;;;;;
777,5;0,01;;;;;;
778,125;0,014;;;;;;
778,75;0,014;;;;;;
779,375;0,009;;;;;;
780;0,005;;;;;;
780,625;0,004;;;;;;
781,25;0,004;;;;;;
781,875;0,003;;;;;;
782,5;0,006;;;;;;
783,125;0,007;;;;;;
783,75;0,003;;;;;;
784,375;0,004;;;;;;
785;0,013;;;;;;
785,625;0,014;;;;;;
786,25;0,007;;;;;;
786,875;0,008;;;;;;
787,5;0,012;;;;;;
788,125;0,013;;;;;;
788,75;0,01;;;;;;
789,375;0,007;;;;;;
790;0,005;;;;;;
790,625;0,003;;;;;;
791,25;0,006;;;;;;
791,875;0,004;;;;;;
792,5;0,001;;;;;;
793,125;0,005;;;;;;
793,75;0,01;;;;;;
794,375;0,008;;;;;;
795;0,002;;;;;;
795,625;0,003;;;;;;
796,25;0,005;;;;;;
796,875;0,007;;;;;;
797,5;0,007;;;;;;
798,125;0,009;;;;;;
798,75;0,012;;;;;;
799,375;0,016;;;;;;
800;0,015;;;;;;
800,625;0,007;;;;;;
801,25;0,008;;;;;;
801,875;0,01;;;;;;
802,5;0,009;;;;;;
803,125;0,005;;;;;;
803,75;0,005;;;;;;
804,375;0,006;;;;;;
805;0,01;;;;;;
805,625;0,009;;;;;;
806,25;0,006;;;;;;
806,875;0,015;;;;;;
807,5;0,015;;;;;;
808,125;0,005;;;;;;
808,75;0,003;;;;;;
809,375;0,006;;;;;;
810;0,006;;;;;;
810,625;0,007;;;;;;
811,25;0,007;;;;;;
811,875;0,003;;;;;;
812,5;0,014;;;;;;
813,125;0,01;;;;;;
813,75;0,003;;;;;;
814,375;0,003;;;;;;
815;0,009;;;;;;
815,625;0,005;;;;;;
816,25;0,006;;;;;;
816,875;0,004;;;;;;
817,5;0,004;;;;;;
818,125;0,008;;;;;;
818,75;0,021;;;;;;
819,375;0,011;;;;;;
820;0,004;;;;;;
820,625;0;;;;;;
821,25;0,004;;;;;;
821,875;0,007;;;;;;
822,5;0,012;;;;;;
823,125;0,012;;;;;;
823,75;0,005;;;;;;
824,375;0,005;;;;;;
825;0,007;;;;;;
825,625;0,007;;;;;;
826,25;0,004;;;;;;
826,875;0,003;;;;;;
827,5;0,003;;;;;;
828,125;0,001;;;;;;
828,75;0,003;;;;;;
829,375;0,004;;;;;;
830;0,001;;;;;;
830,625;0,004;;;;;;
831,25;0,004;;;;;;
831,875;0,004;;;;;;
832,5;0,003;;;;;;
833,125;0,001;;;;;;
833,75;0,002;;;;;;
834,375;0,001;;;;;;
835;0,004;;;;;;
835,625;0,009;;;;;;
836,25;0,008;;;;;;
836,875;0,008;;;;;;
837,5;0,005;;;;;;
838,125;0,003;;;;;;
838,75;0,011;;;;;;
839,375;0,011;;;;;;
840;0,005;;;;;;
840,625;0,004;;;;;;
841,25;0,004;;;;;;
841,875;0,01;;;;;;
842,5;0,013;;;;;;
843,125;0,006;;;;;;
843,75;0,007;;;;;;
844,375;0,005;;;;;;
845;0,004;;;;;;
845,625;0,005;;;;;;
846,25;0,004;;;;;;
846,875;0,002;;;;;;
847,5;0,005;;;;;;
848,125;0,004;;;;;;
848,75;0,007;;;;;;
849,375;0,005;;;;;;
850;0,003;;;;;;
850,625;0,005;;;;;;
851,25;0,009;;;;;;
851,875;0,009;;;;;;
852,5;0,011;;;;;;
853,125;0,007;;;;;;
853,75;0,011;;;;;;
854,375;0,009;;;;;;
855;0,003;;;;;;
855,625;0,002;;;;;;
856,25;0,005;;;;;;
856,875;0,007;;;;;;
857,5;0,007;;;;;;
858,125;0,004;;;;;;
858,75;0,001;;;;;;
859,375;0,005;;;;;;
860;0,009;;;;;;
860,625;0,004;;;;;;
861,25;0,004;;;;;;
861,875;0,01;;;;;;
862,5;0,01;;;;;;
863,125;0,003;;;;;;
863,75;0,002;;;;;;
864,375;0,004;;;;;;
865;0,003;;;;;;
865,625;0,002;;;;;;
866,25;0,003;;;;;;
866,875;0,003;;;;;;
867,5;0,002;;;;;;
868,125;0,004;;;;;;
868,75;0,003;;;;;;
869,375;0,002;;;;;;
870;0,005;;;;;;
870,625;0,008;;;;;;
871,25;0,005;;;;;;
871,875;0,004;;;;;;
872,5;0,002;;;;;;
873,125;0,003;;;;;;
873,75;0,009;;;;;;
874,375;0,008;;;;;;
875;0,003;;;;;;
875,625;0,006;;;;;;
876,25;0,012;;;;;;
876,875;0,025;;;;;;
877,5;0,028;;;;;;
878,125;0,012;;;;;;
878,75;0,005;;;;;;
879,375;0,012;;;;;;
880;0,015;;;;;;
880,625;0,013;;;;;;
881,25;0,007;;;;;;
881,875;0,002;;;;;;
882,5;0,003;;;;;;
883,125;0,008;;;;;;
883,75;0,012;;;;;;
884,375;0,008;;;;;;
885;0,001;;;;;;
885,625;0,005;;;;;;
886,25;0,006;;;;;;
886,875;0,003;;;;;;
887,5;0,005;;;;;;
888,125;0,01;;;;;;
888,75;0,009;;;;;;
889,375;0,008;;;;;;
890;0,003;;;;;;
890,625;0,008;;;;;;
891,25;0,005;;;;;;
891,875;0,003;;;;;;
892,5;0,004;;;;;;
893,125;0,007;;;;;;
893,75;0,008;;;;;;
894,375;0,008;;;;;;
895;0,009;;;;;;
895,625;0,006;;;;;;
896,25;0,006;;;;;;
896,875;0,011;;;;;;
897,5;0,008;;;;;;
898,125;0,001;;;;;;
898,75;0,008;;;;;;
899,375;0,01;;;;;;
900;0,007;;;;;;
900,625;0,005;;;;;;
901,25;0,006;;;;;;
901,875;0,006;;;;;;
902,5;0,007;;;;;;
903,125;0,005;;;;;;
903,75;0,005;;;;;;
904,375;0,006;;;;;;
905;0,002;;;;;;
905,625;0,003;;;;;;
906,25;0,006;;;;;;
906,875;0,014;;;;;;
907,5;0,017;;;;;;
908,125;0,011;;;;;;
908,75;0,009;;;;;;
909,375;0,012;;;;;;
910;0,009;;;;;;
910,625;0,009;;;;;;
911,25;0,012;;;;;;
911,875;0,013;;;;;;
912,5;0,01;;;;;;
913,125;0,006;;;;;;
913,75;0,003;;;;;;
914,375;0,011;;;;;;
915;0,005;;;;;;
915,625;0,007;;;;;;
916,25;0,009;;;;;;
916,875;0,006;;;;;;
917,5;0,004;;;;;;
918,125;0,012;;;;;;
918,75;0,008;;;;;;
919,375;0,003;;;;;;
920;0,002;;;;;;
920,625;0,008;;;;;;
921,25;0,01;;;;;;
921,875;0,008;;;;;;
922,5;0,006;;;;;;
923,125;0,004;;;;;;
923,75;0,004;;;;;;
924,375;0,006;;;;;;
925;0,004;;;;;;
925,625;0,009;;;;;;
926,25;0,01;;;;;;
926,875;0,001;;;;;;
927,5;0,004;;;;;;
928,125;0,012;;;;;;
928,75;0,015;;;;;;
929,375;0,012;;;;;;
930;0,014;;;;;;
930,625;0,004;;;;;;
931,25;0,011;;;;;;
931,875;0,005;;;;;;
932,5;0,01;;;;;;
933,125;0,01;;;;;;
933,75;0,012;;;;;;
934,375;0,002;;;;;;
935;0,009;;;;;;
935,625;0,022;;;;;;
936,25;0,014;;;;;;
936,875;0,006;;;;;;
937,5;0,006;;;;;;
938,125;0,008;;;;;;
938,75;0,009;;;;;;
939,375;0;;;;;;
940;0,007;;;;;;
940,625;0,009;;;;;;
941,25;0,01;;;;;;
941,875;0,005;;;;;;
942,5;0,003;;;;;;
943,125;0,007;;;;;;
943,75;0,003;;;;;;
944,375;0,007;;;;;;
945;0,014;;;;;;
945,625;0,005;;;;;;
946,25;0,008;;;;;;
946,875;0,013;;;;;;
947,5;0,014;;;;;;
948,125;0,008;;;;;;
948,75;0,001;;;;;;
949,375;0,005;;;;;;
950;0,011;;;;;;
950,625;0,01;;;;;;
951,25;0,005;;;;;;
951,875;0,006;;;;;;
952,5;0,005;;;;;;
953,125;0,004;;;;;;
953,75;0,006;;;;;;
954,375;0,013;;;;;;
955;0,013;;;;;;
955,625;0,01;;;;;;
956,25;0,006;;;;;;
956,875;0,008;;;;;;
957,5;0,006;;;;;;
958,125;0,003;;;;;;
958,75;0,001;;;;;;
959,375;0,004;;;;;;
960;0,009;;;;;;
960,625;0,009;;;;;;
961,25;0,008;;;;;;
961,875;0,005;;;;;;
962,5;0,012;;;;;;
963,125;0,011;;;;;;
963,75;0,013;;;;;;
964,375;0,011;;;;;;
965;0,015;;;;;;
965,625;0,014;;;;;;
966,25;0,01;;;;;;
966,875;0,008;;;;;;
967,5;0,003;;;;;;
968,125;0,012;;;;;;
968,75;0,024;;;;;;
969,375;0,022;;;;;;
970;0,016;;;;;;
970,625;0,015;;;;;;
971,25;0,013;;;;;;
971,875;0,011;;;;;;
972,5;0,015;;;;;;
973,125;0,006;;;;;;
973,75;0,007;;;;;;
974,375;0,012;;;;;;
975;0,015;;;;;;
975,625;0,007;;;;;;
976,25;0,003;;;;;;
976,875;0,009;;;;;;
977,5;0,017;;;;;;
978,125;0,018;;;;;;
978,75;0,01;;;;;;
979,375;0,002;;;;;;
980;0,011;;;;;;
980,625;0,012;;;;;;
981,25;0,009;;;;;;
981,875;0,013;;;;;;
982,5;0,018;;;;;;
983,125;0,007;;;;;;
983,75;0,006;;;;;;
984,375;0,005;;;;;;
985;0,002;;;;;;
985,625;0,002;;;;;;
986,25;0,003;;;;;;
986,875;0,008;;;;;;
987,5;0,014;;;;;;
988,125;0,009;;;;;;
988,75;0,01;;;;;;
989,375;0,009;;;;;;
990;0,005;;;;;;
990,625;0,011;;;;;;
991,25;0,015;;;;;;
991,875;0,024;;;;;;
992,5;0,019;;;;;;
993,125;0,007;;;;;;
993,75;0,004;;;;;;
994,375;0,014;;;;;;
995;0,01;;;;;;
995,625;0,001;;;;;;
996,25;0,011;;;;;;
996,875;0,008;;;;;;
997,5;0,011;;;;;;
998,125;0,02;;;;;;
998,75;0,015;;;;;;
999,375;0,007;;;;;;
1000;0,013;;;;;;
1000,625;0,008;;;;;;
1001,25;0,004;;;;;;
1001,875;0,006;;;;;;
1002,5;0,004;;;;;;
1003,125;0,009;;;;;;
1003,75;0,007;;;;;;
1004,375;0,004;;;;;;
1005;0,011;;;;;;
1005,625;0,013;;;;;;
1006,25;0,01;;;;;;
1006,875;0,013;;;;;;
1007,5;0,016;;;;;;
1008,125;0,014;;;;;;
1008,75;0,008;;;;;;
1009,375;0,005;;;;;;
1010;0,013;;;;;;
1010,625;0,026;;;;;;
1011,25;0,025;;;;;;
1011,875;0,017;;;;;;
1012,5;0,008;;;;;;
1013,125;0,01;;;;;;
1013,75;0,005;;;;;;
1014,375;0,005;;;;;;
1015;0,007;;;;;;
1015,625;0,004;;;;;;
1016,25;0,005;;;;;;
1016,875;0,012;;;;;;
1017,5;0,018;;;;;;
1018,125;0,005;;;;;;
1018,75;0,01;;;;;;
1019,375;0,002;;;;;;
1020;0,023;;;;;;
1020,625;0,026;;;;;;
1021,25;0,018;;;;;;
1021,875;0,013;;;;;;
1022,5;0,008;;;;;;
1023,125;0,009;;;;;;
1023,75;0,02;;;;;;
1024,375;0,027;;;;;;
1025;0,014;;;;;;
1025,625;0,009;;;;;;
1026,25;0,011;;;;;;
1026,875;0,012;;;;;;
1027,5;0,01;;;;;;
1028,125;0,006;;;;;;
1028,75;0,01;;;;;;
1029,375;0,009;;;;;;
1030;0,005;;;;;;
1030,625;0,007;;;;;;
1031,25;0,008;;;;;;
1031,875;0,008;;;;;;
1032,5;0,007;;;;;;
1033,125;0,01;;;;;;
1033,75;0,022;;;;;;
1034,375;0,021;;;;;;
1035;0,016;;;;;;
1035,625;0,004;;;;;;
1036,25;0,008;;;;;;
1036,875;0,004;;;;;;
1037,5;0,008;;;;;;
1038,125;0,001;;;;;;
1038,75;0,012;;;;;;
1039,375;0,019;;;;;;
1040;0,016;;;;;;
1040,625;0,016;;;;;;
1041,25;0,014;;;;;;
1041,875;0,006;;;;;;
1042,5;0,008;;;;;;
1043,125;0,012;;;;;;
1043,75;0,01;;;;;;
1044,375;0,015;;;;;;
1045;0,016;;;;;;
1045,625;0,012;;;;;;
1046,25;0,013;;;;;;
1046,875;0,008;;;;;;
1047,5;0,006;;;;;;
1048,125;0,004;;;;;;
1048,75;0,009;;;;;;
1049,375;0,001;;;;;;
1050;0,007;;;;;;
1050,625;0,01;;;;;;
1051,25;0,01;;;;;;
1051,875;0,014;;;;;;
1052,5;0,008;;;;;;
1053,125;0,012;;;;;;
1053,75;0,007;;;;;;
1054,375;0,007;;;;;;
1055;0,008;;;;;;
1055,625;0,006;;;;;;
1056,25;0,013;;;;;;
1056,875;0,015;;;;;;
1057,5;0,009;;;;;;
1058,125;0,004;;;;;;
1058,75;0,008;;;;;;
1059,375;0,022;;;;;;
1060;0,019;;;;;;
1060,625;0,019;;;;;;
1061,25;0,017;;;;;;
1061,875;0,016;;;;;;
1062,5;0,019;;;;;;
1063,125;0,02;;;;;;
1063,75;0,009;;;;;;
1064,375;0,009;;;;;;
1065;0,006;;;;;;
1065,625;0,012;;;;;;
1066,25;0,005;;;;;;
1066,875;0,014;;;;;;
1067,5;0,019;;;;;;
1068,125;0,013;;;;;;
1068,75;0,008;;;;;;
1069,375;0,013;;;;;;
1070;0,021;;;;;;
1070,625;0,015;;;;;;
1071,25;0,016;;;;;;
1071,875;0,009;;;;;;
1072,5;0,006;;;;;;
1073,125;0,016;;;;;;
1073,75;0,011;;;;;;
1074,375;0,006;;;;;;
1075;0,011;;;;;;
1075,625;0,004;;;;;;
1076,25;0,005;;;;;;
1076,875;0,002;;;;;;
1077,5;0,008;;;;;;
1078,125;0,008;;;;;;
1078,75;0,006;;;;;;
1079,375;0,014;;;;;;
1080;0,009;;;;;;
1080,625;0,003;;;;;;
1081,25;0,007;;;;;;
1081,875;0,013;;;;;;
1082,5;0,015;;;;;;
1083,125;0,011;;;;;;
1083,75;0,014;;;;;;
1084,375;0,017;;;;;;
1085;0,016;;;;;;
1085,625;0,011;;;;;;
1086,25;0,006;;;;;;
1086,875;0,001;;;;;;
1087,5;0,01;;;;;;
1088,125;0,005;;;;;;
1088,75;0,003;;;;;;
1089,375;0,009;;;;;;
1090;0,006;;;;;;
1090,625;0,007;;;;;;
1091,25;0,016;;;;;;
1091,875;0,017;;;;;;
1092,5;0,014;;;;;;
1093,125;0,013;;;;;;
1093,75;0,018;;;;;;
1094,375;0,006;;;;;;
1095;0,016;;;;;;
1095,625;0,015;;;;;;
1096,25;0,021;;;;;;
1096,875;0,016;;;;;;
1097,5;0,015;;;;;;
1098,125;0,008;;;;;;
1098,75;0,001;;;;;;
1099,375;0,015;;;;;;
1100;0,022;;;;;;
1100,625;0,017;;;;;;
1101,25;0,005;;;;;;
1101,875;0,007;;;;;;
1102,5;0,015;;;;;;
1103,125;0,023;;;;;;
1103,75;0,016;;;;;;
1104,375;0,006;;;;;;
1105;0,001;;;;;;
1105,625;0,007;;;;;;
1106,25;0,005;;;;;;
1106,875;0,021;;;;;;
1107,5;0,009;;;;;;
1108,125;0,011;;;;;;
1108,75;0,017;;;;;;
1109,375;0,004;;;;;;
1110;0,01;;;;;;
1110,625;0,021;;;;;;
1111,25;0,035;;;;;;
1111,875;0,028;;;;;;
1112,5;0,01;;;;;;
1113,125;0,017;;;;;;
1113,75;0,027;;;;;;
1114,375;0,024;;;;;;
1115;0,02;;;;;;
1115,625;0,009;;;;;;
1116,25;0,009;;;;;;
1116,875;0,014;;;;;;
1117,5;0,02;;;;;;
1118,125;0,03;;;;;;
1118,75;0,014;;;;;;
1119,375;0,011;;;;;;
1120;0,011;;;;;;
1120,625;0,017;;;;;;
1121,25;0,017;;;;;;
1121,875;0,016;;;;;;
1122,5;0,01;;;;;;
1123,125;0,012;;;;;;
1123,75;0,018;;;;;;
1124,375;0,015;;;;;;
1125;0,014;;;;;;
1125,625;0,009;;;;;;
1126,25;0,006;;;;;;
1126,875;0,012;;;;;;
1127,5;0,021;;;;;;
1128,125;0,02;;;;;;
1128,75;0,019;;;;;;
1129,375;0,012;;;;;;
1130;0,024;;;;;;
1130,625;0,023;;;;;;
1131,25;0,015;;;;;;
1131,875;0,01;;;;;;
1132,5;0,005;;;;;;
1133,125;0,017;;;;;;
1133,75;0,018;;;;;;
1134,375;0,011;;;;;;
1135;0,015;;;;;;
1135,625;0,012;;;;;;
1136,25;0,005;;;;;;
1136,875;0,008;;;;;;
1137,5;0,014;;;;;;
1138,125;0,008;;;;;;
1138,75;0,004;;;;;;
1139,375;0,012;;;;;;
1140;0,011;;;;;;
1140,625;0,019;;;;;;
1141,25;0,017;;;;;;
1141,875;0,002;;;;;;
1142,5;0,015;;;;;;
1143,125;0,026;;;;;;
1143,75;0,017;;;;;;
1144,375;0,011;;;;;;
1145;0,029;;;;;;
1145,625;0,018;;;;;;
1146,25;0,013;;;;;;
1146,875;0,012;;;;;;
1147,5;0,012;;;;;;
1148,125;0,026;;;;;;
1148,75;0,012;;;;;;
1149,375;0,011;;;;;;
1150;0,011;;;;;;
1150,625;0,006;;;;;;
1151,25;0,01;;;;;;
1151,875;0,019;;;;;;
1152,5;0,021;;;;;;
1153,125;0,008;;;;;;
1153,75;0,012;;;;;;
1154,375;0,018;;;;;;
1155;0,021;;;;;;
1155,625;0,02;;;;;;
1156,25;0,015;;;;;;
1156,875;0,008;;;;;;
1157,5;0,007;;;;;;
1158,125;0,018;;;;;;
1158,75;0,017;;;;;;
1159,375;0,009;;;;;;
1160;0,012;;;;;;
1160,625;0,011;;;;;;
1161,25;0,005;;;;;;
1161,875;0,017;;;;;;
1162,5;0,023;;;;;;
1163,125;0,013;;;;;;
1163,75;0,004;;;;;;
1164,375;0,011;;;;;;
1165;0,013;;;;;;
1165,625;0,012;;;;;;
1166,25;0,001;;;;;;
1166,875;0,009;;;;;;
1167,5;0,011;;;;;;
1168,125;0,006;;;;;;
1168,75;0,014;;;;;;
1169,375;0,015;;;;;;
1170;0,005;;;;;;
1170,625;0,013;;;;;;
1171,25;0,006;;;;;;
1171,875;0,022;;;;;;
1172,5;0,026;;;;;;
1173,125;0,019;;;;;;
1173,75;0,006;;;;;;
1174,375;0,003;;;;;;
1175;0,016;;;;;;
1175,625;0,007;;;;;;
1176,25;0,007;;;;;;
1176,875;0,014;;;;;;
1177,5;0,003;;;;;;
1178,125;0,005;;;;;;
1178,75;0,001;;;;;;
1179,375;0,013;;;;;;
1180;0,015;;;;;;
1180,625;0,008;;;;;;
1181,25;0,018;;;;;;
1181,875;0,02;;;;;;
1182,5;0,019;;;;;;
1183,125;0,005;;;;;;
1183,75;0,027;;;;;;
1184,375;0,027;;;;;;
1185;0,007;;;;;;
1185,625;0,018;;;;;;
1186,25;0,018;;;;;;
1186,875;0,019;;;;;;
1187,5;0,03;;;;;;
1188,125;0,021;;;;;;
1188,75;0,001;;;;;;
1189,375;0,006;;;;;;
1190;0,016;;;;;;
1190,625;0,017;;;;;;
1191,25;0,018;;;;;;
1191,875;0,029;;;;;;
1192,5;0,009;;;;;;
1193,125;0,021;;;;;;
1193,75;0,027;;;;;;
1194,375;0,016;;;;;;
1195;0,013;;;;;;
1195,625;0,016;;;;;;
1196,25;0,01;;;;;;
1196,875;0,013;;;;;;
1197,5;0,011;;;;;;
1198,125;0,02;;;;;;
1198,75;0,024;;;;;;
1199,375;0,013;;;;;;
1200;0,021;;;;;;
1200,625;0,007;;;;;;
1201,25;0,005;;;;;;
1201,875;0,013;;;;;;
1202,5;0,025;;;;;;
1203,125;0,02;;;;;;
1203,75;0,021;;;;;;
1204,375;0,018;;;;;;
1205;0,021;;;;;;
1205,625;0,02;;;;;;
1206,25;0,004;;;;;;
1206,875;0,005;;;;;;
1207,5;0,012;;;;;;
1208,125;0,01;;;;;;
1208,75;0,007;;;;;;
1209,375;0,018;;;;;;
1210;0,02;;;;;;
1210,625;0,02;;;;;;
1211,25;0,008;;;;;;
1211,875;0,009;;;;;;
1212,5;0,01;;;;;;
1213,125;0,015;;;;;;
1213,75;0,011;;;;;;
1214,375;0,014;;;;;;
1215;0,021;;;;;;
1215,625;0,018;;;;;;
1216,25;0,007;;;;;;
1216,875;0,011;;;;;;
1217,5;0,015;;;;;;
1218,125;0,011;;;;;;
1218,75;0,015;;;;;;
1219,375;0,021;;;;;;
1220;0,022;;;;;;
1220,625;0,007;;;;;;
1221,25;0,002;;;;;;
1221,875;0,014;;;;;;
1222,5;0,03;;;;;;
1223,125;0,027;;;;;;
1223,75;0,011;;;;;;
1224,375;0,025;;;;;;
1225;0,013;;;;;;
1225,625;0,017;;;;;;
1226,25;0,019;;;;;;
1226,875;0,011;;;;;;
1227,5;0,012;;;;;;
1228,125;0,028;;;;;;
1228,75;0,021;;;;;;
1229,375;0,003;;;;;;
1230;0,017;;;;;;
1230,625;0,023;;;;;;
1231,25;0,009;;;;;;
1231,875;0,015;;;;;;
1232,5;0,003;;;;;;
1233,125;0,002;;;;;;
1233,75;0,024;;;;;;
1234,375;0,035;;;;;;
1235;0,025;;;;;;
1235,625;0,016;;;;;;
1236,25;0,011;;;;;;
1236,875;0,014;;;;;;
1237,5;0,019;;;;;;
1238,125;0,016;;;;;;
1238,75;0,02;;;;;;
1239,375;0,008;;;;;;
1240;0,017;;;;;;
1240,625;0,018;;;;;;
1241,25;0,029;;;;;;
1241,875;0,029;;;;;;
1242,5;0,015;;;;;;
1243,125;0,015;;;;;;
1243,75;0,018;;;;;;
1244,375;0,024;;;;;;
1245;0,012;;;;;;
1245,625;0,015;;;;;;
1246,25;0,024;;;;;;
1246,875;0,016;;;;;;
1247,5;0,018;;;;;;
1248,125;0,017;;;;;;
1248,75;0,012;;;;;;
1249,375;0,019;;;;;;
1250;0,013;;;;;;
1250,625;0,013;;;;;;
